registro_id,data_coleta,cidade,uf,regiao,latitude,longitude,fonte_dado,tipo_cobertura_solo,cultura,area_monitorada_ha,ndvi_anterior,ndvi_atual,umidade_solo_pct,temperatura_superficie_c,dias_sem_chuva,focos_calor_7d,risco_incendio_pct,classe_risco_incendio,producao_historica_t_ha,densidade_construcoes,expansao_urbana_ha,risco_desmatamento_pct,status_processamento,observacao
ORB-00889,2025-09-24,Altamira,PA,Norte,-3.40,-52.55,sensor_sentinel,agricultura,milho,34.10,"0,42",0.55,NA,30.85,5,1,27.52,medio,6.16,0.07,0.00,0.00,processado,
ORB-00890,2025-07-12,Uberaba,MG,Sudeste,-19.76,-47.96,base munic.,vegetacao_nativa,nao_aplicavel,72.37,0.87,0.87,25.48,32.78,7,3,58.80,alto,0.00,0.08,0.00,28.95,pendente,possivel queimadura
ORB-00891,2025-11-23,Altamira,PA,Norte,-3.04,NA,sensor_landsat,vegetacao_nativa,nao_aplicavel,137.05,0.75,0.74,37.16,31.40,10,0,64.82,alto,0.00,0.01,"0,00",12.35,pendente,
ORB-00892,2025-04-10,Uberlândia,MG,Sudeste,-19.01,-48.30,sensor_sentinel,pastagem,pastagem,86.13,0.47,NA,NA,"25,24",6,9,60.82,alto,1.31,0.06,0.00,43.49,processado,registro importado manualmente
ORB-00893,2025-08-02,Cuiabá,MT,Centro-Oeste,-15.73,-56.16,sensor_sentinel,pastagem,pastagem,271.98,0.41,0.43,45.06,35.58,17,4,NA,alto,1.40,0.06,,,reprocessar,sombra parcial
ORB-00894,2025-10-19,Marabá,PA,Norte,-5.47,-49.13,sensor_sentinel,vegetacao_nativa,nao_aplicavel,236.45,"0,63",0.56,36.59,36.22,2,4,45.05,medio,0.00,0.05,0.00,32.73,processado,nuvem na cena
ORB-00895,2025-07-20,Cuiabá,MT,Centro-Oeste,-15.50,-55.84,sensor_sentinel,urbano,nao_aplicavel,153.97,0.29,0.29,10.13,38.39,23,3,99.67,critico,0.00,0.59,0.00,0.00,reprocessar,sombra parcial
ORB-00896,2025-09-28,Uberlândia,MG,Sudeste,-18.80,-48.42,drone_cliente,vegetacao_nativa,nao_aplicavel,76.16,0.71,0.13,32.82,27.49,11,0,60.50,alto,0.00,0.07,2.00,100.00,processado,
ORB-00897,2025-05-23,Goiânia,GO,Centro-Oeste,"-16,83",-49.00,sensor_sentinel,pastagem,pastagem,16.81,0.35,0.34,"23,00",34.44,23,10,99.96,critico,1.14,0.05,0.00,11.91,processado,coordenada imprecisa
ORB-00898,2025-01-24,Goiânia,GO,Centro-Oeste,-16.77,-49.27,sensor_landsat,agricultura,cafe,325.08,0.79,"0,90",32.20,35.88,19,6,67.86,alto,2.17,0.05,"0,00",0.00,processado,
ORB-00899,2025-04-24,Sinop,MT,Centro-Oeste,-11.87,-55.37,sensor_sentinel,vegetacao_nativa,nao_aplicavel,96.60,0.64,0.63,6.44,36.58,23,4,100.00,critico,0.00,0.10,0.00,26.75,processado,
ORB-00900,21/01/2025,Uberlândia,MG,Sudeste,-18.79,"-48,21",sensor_sentinel,pastagem,pastagem,195.81,0.35,0.41,33.57,31.71,22,0,80.68,critico,,0.13,0.00,0.00,processado,
ORB-00901,2025-05-28,Uberlândia,MG,Sudeste,-18.86,-48.40,sensor_sentinel,urbano,nao_aplicavel,22.48,0.26,"0,31",17.58,28.54,14,1,66.98,alto,0.00,0.70,12.29,,processado,nuvem na cena
ORB-00902,2025-11-26,Altamira,PA,Norte,-3.25,"-52,15",sensor_sentinel,vegetacao_nativa,nao_aplicavel,39.10,0.74,0.73,32.60,34.32,13,4,60.92,alto,0.00,0.02,0.00,41.57,processado,
ORB-00903,2025-03-07,Altamira,PA,Norte,,-51.88,drone_cliente,agricultura,soja,171.74,0.42,0.27,28.18,35.16,12,13,"89,30",critico,3.30,0.11,0.00,30.00,processado,
ORB-00904,2025-03-10,Sorriso,MT,Centro-Oeste,-12.48,-55.71,sensor_sentinel,vegetacao_nativa,nao_aplicavel,131.60,0.75,0.37,"51,91","35,04",20,9,70.59,alto,"0,00",0.04,"0,00",90.72,processado,coordenada imprecisa
ORB-00905,2025-05-26,Porto Velho,RO,Norte,-8.66,-63.65,drone_cliente,agricultura,cafe,,0.67,"0,48",76.09,29.54,11,,48.19,medio,2.08,NA,0.00,36.96,erro_validacao,possivel queimadura
ORB-00906,2026-03-25,Sorriso,MT,Centro-Oeste,-12.60,-55.64,drone_cliente,agricultura,soja,792.27,0.75,0.81,35.85,30.56,23,1,72.23,alto,3.94,0.16,0.00,0.00,processado,sombra parcial
ORB-00907,2025-11-18,Palmas,TO,Norte,-10.44,-48.58,sensor_sentinel,pastagem,pastagem,"372,09",0.56,0.57,77.73,34.43,4,4,44.24,medio,1.04,0.14,7.25,1.62,processado,
ORB-00908,2025-05-15,Uberaba,MG,Sudeste,-19.69,-48.01,sensor_sentinel,agricultura,soja,24.53,0.53,"0,42",58.08,32.89,24,12,88.74,critico,3.21,0.20,0.00,27.88,processado,sombra parcial
ORB-00909,2025-12-20,Uberaba,MG,Sudeste,-19.88,-47.86,sensor_sentinel,vegetacao_nativa,nao_aplicavel,339.37,0.69,,11.13,NA,0,10,98.78,critico,"0,00","0,10",0.00,55.03,processado,
ORB-00910,20/11/2025,Rio Branco,AC,Norte,-9.86,-67.64,Sentinel,agricultura,milho,164.79,0.75,0.82,56.52,31.82,12,0,57.10,alto,6.38,0.12,0.00,0.13,processado,
ORB-00911,2025-12-16,Uberaba,MG,Sudeste,-19.90,-48.09,sensor_landsat,pastagem,pastagem,8.27,0.32,0.32,62.51,30.13,5,0,,alto,1.33,0.18,0.00,6.22,processado,
ORB-00912,2025-05-22,Altamira,PA,Norte,-3.31,-52.23,sensor_sentinel,urbano,nao_aplicavel,,0.11,0.07,68.80,36.96,17,2,52.33,alto,0.00,0.93,6.24,8.55,processado,
ORB-00913,2025-04-06,Marabá,PA,Norte,-5.49,-49.21,sensor_landsat,pastagem,pastagem,39.24,0.49,0.33,84.07,35.16,18,7,81.81,critico,1.06,0.03,0.00,15.49,processado,
ORB-00914,2026-03-04,Rio Branco,AC,Norte,-9.82,-67.83,drone_cliente,agricultura,soja,554.60,0.70,0.70,"72,16",35.07,8,4,55.73,alto,"3,66",0.18,0.00,14.74,processado,coordenada imprecisa
ORB-00915,2025-04-19,Uberaba,MG,Sudeste,-19.70,-47.77,sensor_sentinel,vegetacao_nativa,nao_aplicavel,179.39,0.66,"0,05",NA,28.46,11,1,53.47,alto,"0,00",0.07,0.00,100.00,processado,
ORB-00916,2025-04-06,Rio Branco,AC,Norte,-10.02,-67.53,sensor_sentinel,agricultura,cafe,113.91,0.77,0.87,37.36,31.98,18,6,69.59,alto,1.10,0.18,0.00,0.00,processado,
ORB-00917,2026-03-19,Barreiras,BA,Nordeste,"-11,97",-45.14,sensor_sentinel,pastagem,pastagem,160.72,"0,57",0.65,41.30,33.89,16,,71.62,alto,1.07,NA,0.00,0.00,processado,
ORB-00918,2025-11-14,Sorriso,MT,Centro-Oeste,-12.72,"-55,77",sensor_sentinel,agua,nao_aplicavel,41.47,0.12,0.08,22.64,33.52,23,5,"89,14",critico,0.00,"0,01",0.00,NA,processado,
ORB-00919,2025-07-26,Goiânia,GO,Centro-Oeste,-16.64,-49.09,sensor_landsat,pastagem,pastagem,35.12,0.61,"0,65",13.87,31.77,11,1,91.09,critico,0.96,0.14,0.00,0.00,pendente,
ORB-00920,2025-02-12,Marabá,PA,Norte,-5.30,"-49,07",sensor_sentinel,agricultura,cafe,12.45,0.43,0.23,36.10,30.47,14,4,54.78,alto,2.08,0.07,0.00,"45,23",processado,possivel queimadura
ORB-00921,05/02/2025,Uberaba,MG,Sudeste,-19.64,-48.01,sensor_landsat,agricultura,soja,5.96,0.42,0.33,85.81,33.30,0,,34.05,medio,3.92,0.16,0.00,10.91,pendente,
ORB-00922,2025-01-26,Barreiras,BA,Nordeste,-12.20,-44.98,sensor_landsat,agricultura,soja,16.03,0.64,0.69,24.19,36.81,21,0,81.06,critico,3.75,0.09,0.00,0.00,processado,
ORB-00923,2025-04-30,Marabá,PA,Norte,-5.48,-49.08,sensor_sentinel,agricultura,soja,429.24,0.81,"0,87","87,81",34.57,1,0,"37,10",medio,3.46,0.19,0.00,0.00,processado,
ORB-00924,2026-01-19,Uberaba,MG,Sudeste,-19.77,-48.01,sensor_sentinel,vegetacao nat.,nao_aplicavel,255.11,0.85,0.84,"34,06",31.22,2,2,64.66,alto,0.00,0.10,0.00,27.41,processado,sombra parcial
ORB-00925,2025-08-01,Uberlândia,MG,Sudeste,-19.16,-48.44,drone_cliente,agricultura,cana,23.64,0.76,0.75,43.01,29.77,11,3,60.67,alto,"67,54",0.07,0.00,0.00,processado,registro importado manualmente
ORB-00926,2025-08-18,Ribeirão Preto,SP,Sudeste,-21.24,-47.80,Sentinel,vegetacao_nativa,nao_aplicavel,60.24,0.84,"0,19",45.56,29.87,9,0,,medio,0.00,0.08,0.00,100.00,processado,coordenada imprecisa
ORB-00927,2025-09-12,Goiânia,GO,Centro-Oeste,-16.43,-49.27,sensor_sentinel,urbano,nao_aplicavel,452.77,0.12,0.09,14.49,33.07,17,1,87.55,critico,0.00,0.71,10.10,1.39,processado,possivel queimadura
ORB-00928,2026-03-27,Barreiras,BA,Nordeste,-12.04,-45.00,drone_cliente,vegetacao_nativa,nao_aplicavel,305.65,"0,64",0.56,34.05,,15,1,,alto,0.00,0.11,0.00,50.80,pendente,registro importado manualmente
ORB-00929,2025-06-02,sinop,MT,Centro-Oeste,,-55.61,sensor_sentinel,agua,nao_aplicavel,467.45,0.05,NA,37.83,32.66,30,0,,alto,0.00,0.01,"0,00",0.00,processado,
ORB-00930,,Altamira,PA,Norte,-3.24,-52.29,base_municipal,agricultura,cana,,0.66,0.68,60.77,31.76,15,0,47.82,medio,78.37,0.19,0.00,17.07,processado,registro importado manualmente
ORB-00931,2025-04-06,Altamira,PA,Norte,-2.96,-52.04,drone_cliente,vegetacao_nativa,nao_aplicavel,1.00,0.68,0.27,57.84,,15,3,76.39,critico,0.00,0.04,0.00,85.31,reprocessar,
ORB-00932,2025-10-21,Porto Velho,RO,Norte,-9.01,,base munic.,urbano,nao_aplicavel,20.47,0.34,"0,37",52.66,30.40,1,0,42.49,medio,0.00,"0,88",0.37,"0,00",processado,possivel queimadura
ORB-00933,05/09/2025,Uberaba,MG,Sudeste,-19.74,-47.81,sensor_sentinel,vegetacao_nativa,nao_aplicavel,61.46,0.72,0.19,33.23,32.93,13,9,68.48,alto,0.00,0.11,0.00,,procesado,
ORB-00934,2025-03-05,Uberaba,MG,Sudeste,-19.65,-47.80,sensor_landsat,vegetacao_nativa,nao_aplicavel,262.48,0.85,0.54,33.88,30.73,0,3,66.84,alto,0.00,0.07,,64.92,processado,
ORB-00935,2026-03-17,Sinop,MT,Centro-Oeste,,-55.35,sensor_landsat,pastagem,pastagem,775.15,0.39,0.26,39.98,37.26,0,5,51.02,alto,1.51,"0,03",0.00,11.75,processado,
ORB-00936,2025-09-03,Uberlândia,MG,Sudeste,-18.93,-48.17,sensor_sentinel,pastagem,nao_aplicavel,33.49,0.46,0.26,25.20,28.01,8,12,91.64,crítico,0.00,0.04,0.00,44.14,processado,
ORB-00937,2025-03-12,Goiânia,GO,Centro-Oeste,-16.69,-49.10,sensor_landsat,vegetacao_nativa,nao_aplicavel,47.42,0.74,0.68,37.88,31.19,16,3,57.74,alto,0.00,0.03,3.43,23.25,processado,possivel queimadura
ORB-00938,2025-07-15,Cuiabá,MT,Centro-Oeste,-15.65,-56.11,sensor_sentinel,urbano,nao_aplicavel,1009.21,0.20,"0,21",45.11,36.32,6,7,48.06,medio,0.00,0.87,"8,46",4.38,processado,possivel queimadura
ORB-00939,2025-07-24,Cuiabá,MT,Centro-Oeste,-15.48,-56.22,sensor_sentinel,agricultura,cana,47.46,0.64,0.76,70.76,38.75,30,3,88.14,critico,81.23,0.12,0.00,0.00,erro_validacao,nuvem na cena
ORB-00940,2025-02-06,Uberaba,MG,Sudeste,-19.91,-47.81,drone_cliente,agricultura,soja,839.11,0.79,0.80,45.92,26.57,0,0,33.64,medio,3.02,0.17,0.00,,processado,
ORB-00941,2025-01-30,Uberaba,MG,Sudeste,-19.85,-47.79,drone_cliente,agricultura,cafe,62.37,0.79,"0,84",33.99,32.32,11,3,46.69,medio,1.33,0.10,NA,12.84,processado,
ORB-00942,2026-03-11,Uberaba,MG,Sudeste,"-19,61",,sensor_sentinel,vegetacao_nativa,nao_aplicavel,"95,64",0.75,0.26,,27.71,1,1,57.27,alto,0.00,0.10,"0,00",84.63,erro_validacao,nuvem na cena
ORB-00943,2025-10-11,Sinop,MT,Centro-Oeste,-11.95,-55.52,sensor_sentinel,vegetacao_nativa,nao_aplicavel,346.90,0.79,0.62,5.33,"35,53",29,4,100.00,critico,0.00,0.05,0.00,52.08,processado,
ORB-00944,2025-09-29,Sinop,MT,Centro-Oeste,-11.78,-55.37,drone_cliente,vegetacao_nativa,nao_aplicavel,59.34,0.64,0.21,19.88,34.80,16,2,84.48,critico,0.00,0.07,0.00,80.06,processado,possivel queimadura
ORB-00945,2025-03-29,Uberlândia,MG,Sudeste,-18.93,-48.31,sensor_landsat,agricultura,soja,23.92,0.55,0.70,18.50,33.96,12,7,77.10,critico,3.26,0.13,0.00,0.00,processado,registro importado manualmente
ORB-00946,2025-08-27,Porto Velho,RO,Norte,-8.68,-63.92,sensor_landsat,agricultura,milho,378.56,0.50,0.54,61.40,31.98,7,0,44.21,medio,4.33,0.15,0.00,0.00,erro_validacao,sombra parcial
ORB-00947,2025-12-14,Rio Branco,AC,Norte,-10.15,-68.17,sensor_sentinel,urbano,nao_aplicavel,123.96,,0.12,67.01,36.82,11,20,78.95,critico,0.00,0.63,10.04,17.31,reprocessar,
ORB-00948,2026-03-06,Marabá,PA,Norte,-5.22,-49.00,sensor_sentinel,vegetacao_nativa,nao_aplicavel,36.20,0.65,"0,12",62.94,31.36,9,4,"54,95",alto,0.00,0.02,0.00,100.00,processado,
ORB-00949,2025-07-02,Cuiabá,MT,Centro-Oeste,-15.73,-55.97,sensor_sentinel,agricultura,milho,52.15,0.58,0.69,29.52,38.58,16,7,82.56,critico,4.05,0.08,0.00,0.00,processado,
ORB-00950,2025-04-04,Uberaba,MG,Sudeste,-20.08,-48.21,sensor_sentinel,agricultura,soja,430.25,0.38,"0,41",16.04,32.83,11,,80.27,critico,2.81,0.17,0.00,0.00,processado,
ORB-00951,2025-12-27,Sinop,MT,Centro-Oeste,-11.59,-55.49,sensor_landsat,vegetacao_nativa,nao_aplicavel,330.58,,0.75,23.03,32.26,30,6,100.00,critico,0.00,"0,05",0.00,30.28,processado,
ORB-00952,2025-10-30,Marabá,PA,Norte,-5.47,-49.37,sensor_sentinel,vegetacao nat.,nao_aplicavel,83.88,0.80,"0,76",66.72,32.79,21,14,96.59,critico,0.00,0.04,0.00,39.91,processado,
ORB-00953,2025-08-04,Uberaba,MG,Sudeste,-19.65,-47.81,sensor_sentinel,urbano,nao_aplicavel,"319,00",0.20,"0,22",28.64,31.07,9,6,65.12,alto,0.00,0.79,10.70,9.12,processado,
ORB-00954,2025-09-16,Uberaba,MG,Sudeste,-19.92,-47.78,LANDSAT,vegetacao_nativa,nao_aplicavel,38.15,0.83,0.76,26.70,28.86,15,0,56.80,alto,0.00,0.07,0.01,50.15,procesado,sombra parcial
ORB-00955,2025-11-27,Sinop,MT,Centro-Oeste,-11.88,-55.63,sensor_sentinel,urbano,nao_aplicavel,92.51,0.13,0.04,54.05,37.22,17,,42.94,medio,0.00,0.94,6.03,8.39,processado,
ORB-00956,09-10-2025,Altamira,PA,Norte,-3.28,-52.55,sensor_landsat,agricultura,milho,62.02,0.71,0.66,46.01,35.18,6,2,"28,36",medio,5.10,,0.00,NA,erro_validacao,
ORB-00957,2025-05-07,Petrolina,PE,Nordeste,-9.16,-40.45,sensor_landsat,urbano,nao_aplicavel,88.45,,0.06,35.33,NA,34,4,79.41,critico,0.00,0.86,7.19,6.99,erro_validacao,nuvem na cena
ORB-00958,2025-07-01,Barreiras,BA,Nordeste,NA,-44.92,sensor_landsat,vegetacao_nativa,nao_aplicavel,,0.64,0.60,39.83,,24,5,,alto,0.00,,0.00,42.83,reprocessar,nuvem na cena
ORB-00959,02/06/2025,Altamira,PA,Norte,"-3,31",-52.23,sensor_sentinel,urbano,nao_aplicavel,NA,,"0,20",62.41,,,14,NA,critico,0.00,0.85,4.19,16.18,processado,
ORB-00960,2025-05-21,Ribeirão Preto,SP,Sudeste,-21.36,-47.92,sensor_sentinel,vegetacao nat.,nao_aplicavel,174.85,0.73,0.48,10.84,NA,10,10,100.00,critico,NA,0.06,0.00,57.77,processado,
ORB-00961,2025-03-11,Rio Branco,AC,Norte,-9.86,-67.63,sensor_sentinel,vegetacao_nativa,nao_aplicavel,242.23,0.77,0.73,63.36,35.83,13,3,64.00,alto,0.00,0.11,0.00,37.91,processado,nuvem na cena
ORB-00962,2025-11-18,Marabá,PA,Norte,-5.21,-49.13,sensor_sentinel,vegetacao_nativa,nao_aplicavel,308.70,0.81,0.74,82.24,36.25,14,9,61.15,alto,0.00,0.09,0.00,33.12,processado,possivel queimadura
ORB-00963,2026-01-05,Sinop,MT,Centro-Oeste,-11.95,-55.39,sensor_sentinel,pastagem,nao_aplicavel,36.47,"0,62",0.64,29.58,35.58,18,5,86.05,critico,0.00,0.11,0.00,0.38,pendente,
ORB-00964,2025-05-26,Uberaba,MG,Sudeste,-19.82,-47.92,sensor_sentinel,vegetacao_nativa,nao_aplicavel,278.51,"0,64",0.30,41.01,31.89,11,0,44.14,médio,0.00,0.09,0.00,80.56,processado,
ORB-00965,2025-12-09,Rio Branco,AC,Norte,,-67.99,base_municipal,pastagem,pastagem,178.32,0.65,0.52,"59,02",29.05,0,9,39.03,medio,1.09,0.12,0.00,38.59,processado,
ORB-00966,,Sorriso,MT,Centro-Oeste,"-12,60",-55.70,sensor_sentinel,agricultura,soja,1.34,0.46,"0,53",46.75,32.03,5,2,52.36,alto,3.53,0.14,0.00,"0,00",processado,
ORB-00967,2025-03-01,Cuiabá,MT,Centro-Oeste,,-55.97,sensor_sentinel,agricultura,cana,201.69,0.52,"0,46","37,21",33.63,31,2,77.48,critico,82.05,0.14,0.00,1.11,processado,
ORB-00968,2025-11-13,Barreiras,BA,Nordeste,-12.40,-45.06,sensor_landsat,vegetacao_nativa,nao_aplicavel,8.85,NA,0.34,44.04,NA,0,2,"35,38",medio,0.00,0.11,4.44,100.00,processado,
ORB-00969,2025-07-28,Petrolina,PE,Nordeste,"-9,07",-40.65,sensor_sentinel,pastagem,nao_aplicavel,372.58,0.46,0.22,37.63,37.97,12,6,73.47,alto,0.00,0.08,0.00,43.14,processado,coordenada imprecisa
ORB-00970,2026-02-28,Sorriso,MT,Centro-Oeste,NA,-55.62,sensor_sentinel,vegetacao_nativa,nao_aplicavel,154.40,0.74,0.58,48.35,35.75,9,6,54.94,alto,0.00,0.03,6.03,59.38,erro_validacao,
ORB-00971,2025-01-12,Uberlândia,MG,Sudeste,-18.80,-48.11,base_municipal,vegetacao_nativa,nao_aplicavel,137.00,0.76,0.73,"22,93",26.35,24,1,"85,26",critico,"0,00",0.05,0.00,15.96,re-processar,
ORB-00972,2025-02-09,Rio Branco,AC,Norte,-9.66,NA,sensor_landsat,vegetacao_nativa,nao_aplicavel,NA,"0,70",0.70,76.42,36.32,7,2,51.32,alto,0.00,0.03,,31.48,processado,
ORB-00973,01-15-2026,Ribeirão Preto,sp,Sudeste,-21.41,-47.75,drone_cliente,vegetacao_nativa,nao_aplicavel,462.50,0.68,"0,46",26.68,NA,9,1,52.21,alto,0.00,0.08,0.00,68.51,processado,
ORB-00974,09-01-2025,Uberlândia,MG,Sudeste,-18.91,-48.37,sensor_sentinel,urbano,nao_aplicavel,226.54,0.30,0.21,41.75,26.15,2,1,"42,28",medio,0.00,0.78,4.41,,processado,
ORB-00975,2025-02-19,Cuiabá,MT,Centro-Oeste,-15.69,-56.23,base_municipal,vegetacao_nativa,nao_aplicavel,,0.72,,23.89,"31,04",22,4,93.32,critico,"0,00",0.11,0.00,,processado,coordenada imprecisa
ORB-00976,2025-09-08,Sinop,MT,Centro-Oeste,"-11,91",-55.78,sensor_landsat,vegetacao_nativa,nao_aplicavel,98.60,0.81,0.80,,38.31,24,4,98.69,critico,0.00,0.09,NA,38.87,processado,possivel queimadura
ORB-00977,2025-05-25,Uberaba,MG,Sudeste,-19.60,-48.26,sensor_sentinel,urbano,nao_aplicavel,273.28,0.23,NA,36.51,29.17,14,3,53.37,alto,0.00,"0,93",6.40,0.47,pendente,registro importado manualmente
ORB-00978,2026-02-25,Cuiabá,MT,Centro-Oeste,-15.72,-56.26,sensor_landsat,agricultura,milho,385.66,0.46,0.56,59.84,,26,1,52.69,alto,5.91,0.08,2.34,0.00,pendente,
ORB-00979,2025-04-25,Uberaba,MG,Sudeste,-19.94,-47.95,sensor_sentinel,vegetacao_nativa,nao_aplicavel,235.74,0.83,NA,41.38,26.12,12,4,61.09,alto,0.00,0.10,0.00,28.19,processado,sombra parcial
ORB-00980,2025-06-18,Uberaba,MG,Sudeste,-19.72,-47.72,sensor_sentinel,pastagem,pastagem,302.90,0.57,0.51,28.63,27.58,4,4,54.60,alto,0.63,0.08,0.00,0.85,processado,possivel queimadura
ORB-00981,2025-06-27,Uberaba,MG,Sudeste,-19.79,-47.98,Sentinel,urbano,nao_aplicavel,153.14,0.20,0.17,60.37,33.66,14,8,49.32,medio,0.00,0.58,12.52,0.00,processado,sombra parcial
ORB-00982,2025-08-10,Porto Velho,RO,Norte,-8.85,-63.94,sensor_sentinel,vegetacao_nativa,nao_aplicavel,"345,55",0.78,0.70,60.90,30.91,0,1,30.68,medio,0.00,0.05,0.00,25.40,processado,
ORB-00983,2025-02-21,Sinop,MT,Centro-Oeste,-11.99,-55.47,drone_cliente,agric.,soja,826.04,"0,69",0.84,60.04,35.86,28,1,77.88,critico,3.06,NA,"0,00",0.00,erro_validacao,
ORB-00984,2025-01-31,Cuiabá,MT,Centro-Oeste,-15.38,-56.14,sensor_sentinel,vegetacao_nativa,nao_aplicavel,105.54,0.75,0.19,36.02,37.10,10,3,77.37,critico,0.00,0.12,0.00,100.00,procesado,
ORB-00985,2025-01-18,Barreiras,BA,Nordeste,-12.14,-44.83,sensor_sentinel,agric.,cana,NA,0.42,"0,22",43.73,38.20,7,7,"64,81",alto,,0.06,0.00,25.31,processado,coordenada imprecisa
ORB-00986,2025-02-10,Uberaba,MG,Sudeste,-19.67,-47.94,base_municipal,vegetacao nat.,nao_aplicavel,8.98,0.62,0.56,36.27,25.91,14,1,"56,96",alto,0.00,0.11,0.00,47.08,erro_validacao,possivel queimadura
ORB-00987,2026-01-28,Barreiras,BA,Nordeste,-12.14,-45.03,sensor_landsat,vegetacao_nativa,nao_aplicavel,140.21,0.74,0.50,11.93,38.99,7,3,96.59,critico,0.00,0.04,0.00,46.16,processado,possivel queimadura
ORB-00988,2025-02-05,PORTO VELHO,RO,Norte,"-8,66",-63.97,sensor_sentinel,vegetacao_nativa,nao_aplicavel,18.32,0.82,0.57,82.69,28.23,8,9,47.69,medio,0.00,0.08,0.00,51.26,processado,sombra parcial
ORB-00989,2026-03-23,Cuiabá,MT,Centro-Oeste,-15.58,-56.13,sensor_sentinel,pastagem,pastagem,238.44,0.54,"0,60","37,78",33.98,12,4,72.07,alto,1.59,0.03,0.00,6.15,processado,nuvem na cena
ORB-00990,22/01/2025,Altamira,PA,Norte,-3.46,-52.27,sensor_sentinel,vegetacao_nativa,nao_aplicavel,77.44,0.87,0.83,49.77,32.37,0,16,80.48,critico,0.00,0.07,0.00,30.44,reprocessar,
ORB-00991,data_invalida,Porto Velho,RO,Norte,-9.03,-63.68,sensor_sentinel,agricultura,cana,135.34,"0,50",0.58,46.45,34.05,23,2,54.27,alto,"82,46",0.13,0.00,"0,00",processado,
ORB-00992,2025-02-10,Rio Branco,AC,Norte,"-10,07",-67.92,Sentinel,vegetacao_nativa,nao_aplicavel,75.64,0.67,0.61,56.14,34.33,18,8,63.31,alto,0.00,0.09,0.00,34.64,processado,
ORB-00993,2025-11-07,Sorriso,MT,Centro-Oeste,-12.53,-55.78,sensor_sentinel,vegetacao_nativa,nao_aplicavel,307.20,0.83,0.74,16.32,32.90,10,4,75.42,critico,0.00,0.05,0.00,46.37,processado,
ORB-00994,2025-07-31,Palmas,TO,Norte,-10.44,-48.19,base_municipal,agricultura,soja,13.56,0.62,NA,90.90,"34,30",15,1,36.55,medio,3.62,0.18,0.00,0.00,pendente,nuvem na cena
ORB-00995,2025-04-09,Rio Branco,AC,Norte,-10.19,-67.80,sensor_sentinel,agricultura,milho,"403,64",NA,0.38,39.65,34.39,20,0,45.93,medio,,0.09,0.00,30.44,processado,
ORB-00996,data_invalida,Porto Velho,RO,Norte,-8.59,-64.09,sensor_sentinel,agricultura,algodao,61.54,,0.47,74.01,30.67,9,1,42.56,medio,3.33,0.15,0.00,9.47,pendete,
ORB-00997,2025-10-27,Barreiras,BA,Nordeste,-12.14,-44.86,sensor_sentinel,pastagem,pastagem,355.65,0.48,0.24,43.12,33.32,30,1,71.12,alto,0.94,0.06,,27.41,processado,
ORB-00998,2025-01-28,Marabá,PA,Norte,-5.38,-49.10,sensor_sentinel,urbano,nao_aplicavel,276.37,0.20,0.14,95.00,,1,2,31.94,medio,0.00,,"12,38",15.38,processado,nuvem na cena
ORB-00999,data_invalida,Uberlândia,MG,Sudeste,-18.94,,sensor_sentinel,agricultura,cana,149.91,0.37,0.44,27.20,25.98,3,1,41.38,medio,82.39,0.07,0.00,0.00,processado,
ORB-01000,2025-12-08,Rio Branco,AC,Norte,-9.97,-67.79,sensor_sentinel,vegetacao_nativa,nao_aplicavel,423.14,0.79,0.44,50.04,36.87,,1,,medio,NA,0.05,0.00,86.74,processado,
ORB-00763,2025-08-08,Marabá,PA,Norte,,-48.99,sensor_sentinel,urbano,nao_aplicavel,132.34,0.34,0.30,58.39,33.96,3,0,"46,91",medio,0.00,0.57,"5,40",0.00,processado,duplicata importada do website
ORB-00181,2025-06-13,Uberlândia,MG,Sudeste,-18.86,-48.41,sensor_sentinel,vegetacao_nativa,nao_aplicavel,552.32,0.86,0.70,"48,28",28.02,0,6,41.23,medio,0.00,0.07,0.00,44.11,processado,duplicata importada do website
ORB-00570,2026-01-02,Uberlândia,MG,Sudeste,-18.93,-48.29,sensor_sentinel,vegetacao_nativa,nao_aplicavel,177.08,0.65,0.56,38.61,32.05,20,1,61.14,alto,0.00,0.09,,51.99,processado,duplicata importada do website
ORB-00481,data_invalida,Altamira,PA,Norte,-3.24,-52.32,sensor_sentinel,urbano,nao_aplicavel,1.07,NA,0.05,"52,15",29.38,2,0,41.59,medio,0.00,0.88,4.71,12.13,processado,duplicata importada do website
ORB-00725,27/02/2026,Sorriso,MT,Centro-Oeste,NA,-56.03,sensor_sentinel,pastagem,pastagem,345.87,0.33,0.09,56.86,32.56,38,3,84.51,critico,1.19,0.10,0.00,42.09,processado,duplicata importada do website
ORB-00243,2025-12-01,Ribeirão Preto,SP,Sudeste,-21.30,-47.67,sensor_sentinel,vegetacao_nativa,nao_aplicavel,209.10,0.80,"0,77",47.48,33.08,14,0,39.81,medio,0.00,0.12,,19.68,processado,duplicata importada do website
ORB-00371,2026-03-06,Ribeirão Preto,SP,Sudeste,-21.01,-47.59,sensor_landsat,vegetacao_nativa,nao_aplicavel,,"0,66",0.48,62.79,33.36,12,,64.21,alto,0.00,0.08,0.00,53.20,processado,duplicata importada do website
